time,year,month,week_of_year,day_of_week,is_market_open,is_flood_crisis,is_lockdown,Avg.Price (Rs./Kg),MaxPrice (Rs./Kg),Daily_Spread,Total Qty Arrived (Kgs),Qty Sold (Kgs),Smooth_Qty_Arrived,Auctioneer,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),Temp_Diff,precipitation_sum (mm),relative_humidity_2m_mean (%),soil_moisture_0_to_7cm_mean (m³/m³),et0_fao_evapotranspiration (mm),Precip_7D,RH_7D,Lag1,Lag7,Lag14,Lag30,Lag_MaxPrice_1,Lag_Spread_1,MA7,MA14,MA30,Lag_Qty_Sold_1,Lag_Total_Qty_Arrived_1,Precip_30D_Sum,Precip_Lag_60,Soil_Moisture_Lag_14
08/04/2018,2018,4,14,6,0,0,0,937.3275,1428.5,491.1725,0,0,66965.81429,0,23,35.3,7.06,28.24,1.1,0.265,30,29.2,2.6,0.261714286,943.655,954.3775,905.5325,976.16,1557,613.345,892.2610714,910.3733929,929.0054167,94340.8,106148.4,4.5,0.1,25
09/04/2018,2018,4,15,0,1,0,0,931,1300,369,91083.7,83638,74199.52857,2,22,34.9,6.41,28.49,0.1,0.263,38,28,2.7,0.262285714,937.3275,959.475,899.095,948.27,1428.5,491.1725,889.8253571,912.6444643,927.711,0,0,4.6,0,22
10/04/2018,2018,4,15,1,1,0,0,942.15,1305,362.85,172993.1,148362.4,87811.3,2,21.4,33,5.3,27.7,2.3,0.28,47,27.1,4.9,0.265,931,962.135,928.455,939.935,1300,369,885.7575,914.9233929,927.1353333,83638,91083.7,6.9,0.5,20
11/04/2018,2018,4,15,2,1,0,0,943.165,1269,325.835,96380.9,91401.9,91242.4,2,21.1,34,5.73,28.27,1,0.294,49,27.1,5.8,0.269571429,942.15,984.585,933.77,931.6,1305,362.85,882.9025,915.9016071,927.2091667,148362.4,172993.1,7.9,0,20
12/04/2018,2018,4,15,3,1,0,0,931.115,1295,363.885,151599.7,145677.6,94802.58571,2,22.1,33.8,6.06,27.74,0,0.307,41,27.4,5.8,0.276571429,943.165,969.15,939.085,952.835,1269,325.835,876.9853571,916.5726786,927.5946667,91401.9,96380.9,7.9,0,14
13/04/2018,2018,4,15,4,0,0,0,924.885,1292.25,367.365,0,0,88315.11429,0,22.1,33.8,6.06,27.74,0,0.307,41,27.4,5.6,0.283,931.115,472.45,944.1825,962.65,1295,363.885,871.5517857,916.0033929,926.8706667,145677.6,151599.7,7.9,3.3,14
14/04/2018,2018,4,15,5,0,0,0,918.655,1289.5,370.845,0,0,73151.05714,0,22.1,33.8,6.06,27.74,0,0.307,41,27.4,4.5,0.289,924.885,943.655,949.28,952.37,1292.25,367.365,936.1853571,914.625,925.6118333,0,0,6.1,9.9,14
15/04/2018,2018,4,15,6,0,0,0,912.425,1286.75,374.325,0,0,73151.05714,0,22.1,33.8,6.06,27.74,0,0.307,41,27.4,3.4,0.295,918.655,937.3275,954.3775,963.68,1289.5,370.845,932.6139286,912.4375,924.488,0,0,6,0,14
16/04/2018,2018,4,16,0,1,0,0,906.195,1284,377.805,91797.3,86944.3,73253,2,22.1,35.8,6.79,29.01,0,0.325,42,29.2,3.3,0.303857143,912.425,931,959.475,928.99,1286.75,374.325,929.0564286,909.4408929,922.7795,0,0,6,0,30
17/04/2018,2018,4,16,1,1,0,0,896.83,1253,356.17,155666.3,144245.5,70777.74286,2,25.5,37.3,8.55,28.75,0,0.303,26,31.1,1,0.307142857,906.195,942.15,962.135,932.445,1284,377.805,925.5128571,905.6351786,922.0196667,86944.3,91797.3,6,0,24
18/04/2018,2018,4,16,2,1,0,0,889.84,1265,375.16,86161,80944.5,69317.75714,2,24.4,37.5,7.96,29.54,0,0.287,24,30.4,0,0.306142857,896.83,943.165,984.585,935.9,1253,356.17,919.0385714,900.9705357,920.8325,144245.5,155666.3,6,0,27
19/04/2018,2018,4,16,3,1,0,0,876.45,1236,359.55,146614.9,144386.7,68605.64286,2,24,37.5,8.06,29.44,0,0.279,21,30.8,0,0.302142857,889.84,931.115,969.15,963.25,1265,375.16,911.4207143,894.2030357,919.2971667,80944.5,86161,6,0,28
20/04/2018,2018,4,16,4,1,0,0,945.59,1240,294.41,19882.4,18614.9,71445.98571,1,25.6,37.3,9.47,27.83,0,0.271,23,31.1,0,0.297,876.45,924.885,472.45,951.09,1236,359.55,903.6114286,887.5816071,916.4038333,144386.7,146614.9,6,0,25
21/04/2018,2018,4,16,5,1,0,0,881.665,1326,444.335,99572.6,96760.4,85670.64286,2,23.8,36.3,8.78,27.52,0,0.262,24,30,0,0.290571429,945.59,918.655,943.655,954.37,1240,294.41,906.5692857,921.3773214,916.2205,18614.9,19882.4,6,0,30
22/04/2018,2018,4,16,6,0,0,0,874.615,1317,442.385,0,0,85670.64286,0,23.8,36.3,8.78,27.52,0,0.262,24,30,0,0.284142857,881.665,912.425,937.3275,919.42,1326,444.335,901.285,916.9494643,913.797,96760.4,99572.6,6,0,30
23/04/2018,2018,4,17,0,1,0,0,867.565,1308,440.435,69826.5,65262.7,82531.95714,2,22.6,37,8.68,28.32,0,0.255,17,29.9,0,0.274142857,874.615,906.195,931,911.97,1317,442.385,895.8835714,912.47,912.3035,0,0,6,0,38
24/04/2018,2018,4,17,1,1,0,0,911.225,1278,366.775,134689.6,132581,79535.28571,2,22.9,37.3,8.46,28.84,0,0.254,13,29.9,0,0.267142857,867.565,896.83,942.15,905.5325,1308,440.435,890.365,907.9389286,910.8233333,65262.7,69826.5,6,0.1,47
25/04/2018,2018,4,17,2,1,0,0,900.62,1257,356.38,73009,69695.8,77656.42857,2,22.4,37.6,8.3,29.3,0,0.254,14,30.2,0,0.262428571,911.225,889.84,943.165,899.095,1278,366.775,892.4214286,905.73,911.0130833,132581,134689.6,6,0,49
26/04/2018,2018,4,17,3,1,0,0,885.395,1288,402.605,131973,126006.8,75564.72857,2,24.7,38.8,8.9,29.9,0,0.256,16,31.2,0,0.259142857,900.62,876.45,931.115,928.455,1257,356.38,893.9614286,902.6910714,911.0639167,69695.8,73009,6,0,41
27/04/2018,2018,4,17,4,1,0,0,907.1,1253,345.9,28589.2,27308.3,76808.55714,1,24,38.8,7.65,31.15,0,0.258,20,31.5,0,0.257285714,885.395,945.59,924.885,933.77,1288,402.605,895.2392857,899.4253571,909.6285833,126006.8,131973,6,0,41
28/04/2018,2018,4,17,5,1,0,0,832.445,1251,418.555,112146.6,98814.6,78604.84286,2,24.7,38.3,7.64,30.66,0.3,0.259,25,32.1,0.3,0.256857143,907.1,881.665,918.655,939.085,1253,345.9,889.7407143,898.155,908.7395833,27308.3,28589.2,6.3,0,41
29/04/2018,2018,4,17,6,0,0,0,820.79,1243,422.21,0,0,78604.84286,0,24.7,38.3,7.64,30.66,0.3,0.259,25,32.1,0.6,0.256428571,832.445,874.615,912.425,944.1825,1251,418.555,882.7092857,891.9971429,905.1849167,98814.6,112146.6,6.6,0,41
30/04/2018,2018,4,18,0,1,0,0,809.135,1235,425.865,86207.9,78407.2,80945.04286,2,27.2,38.6,8.82,29.78,0.1,0.259,24,32.2,0.7,0.257,820.79,867.565,906.195,949.28,1243,422.21,875.02,885.4517857,901.0718333,0,0,6.7,0,42
01/05/2018,2018,5,18,1,1,0,0,829.17,1249,419.83,136797.3,125072.2,81246.14286,2,24,38.6,7.81,30.79,0,0.254,25,31.6,0.7,0.257,809.135,911.225,896.83,954.3775,1235,425.865,866.6728571,878.5189286,896.4003333,78407.2,86207.9,6.7,0,26
02/05/2018,2018,5,18,2,1,0,0,779.095,1212,432.905,56533.4,52372.4,78892.48571,2,25,39.5,7.44,32.06,0,0.254,31,31.6,0.7,0.257,829.17,900.62,889.84,959.475,1249,419.83,854.9507143,873.6860714,892.22675,125072.2,136797.3,6.7,0,24
03/05/2018,2018,5,18,3,1,0,0,797.98,1204,406.02,107949.3,106271.1,75460.52857,2,24.6,38.5,6.87,31.63,0.2,0.27,47,30.5,0.9,0.259,779.095,885.395,876.45,962.135,1212,432.905,837.59,865.7757143,886.2140833,52372.4,56533.4,6.8,0,21
04/05/2018,2018,5,18,4,1,0,0,805.2,1179,373.8,13363.9,12902.5,73285.48571,1,24.2,36.6,6.99,29.61,0.1,0.28,40,30.5,1,0.262142857,797.98,907.1,945.59,984.585,1204,406.02,825.1021429,860.1707143,880.74225,106271.1,107949.3,6.8,0.1,23
05/05/2018,2018,5,18,5,1,0,0,815.035,1196,380.965,63286.6,62345.2,66305.48571,2,26.4,38.2,7.93,30.27,0,0.274,30,32.1,0.7,0.264285714,805.2,832.445,881.665,969.15,1179,373.8,810.545,850.1428571,874.76275,12902.5,13363.9,6.8,0,24
06/05/2018,2018,5,18,6,0,0,0,813.0225,1195,381.9775,0,0,66305.48571,0,26.4,38.2,7.93,30.27,0,0.274,30,32.1,0.4,0.266428571,815.035,820.79,874.615,472.45,1196,380.965,808.0578571,845.3835714,869.6255833,62345.2,63286.6,6.6,0.1,24
07/05/2018,2018,5,19,0,1,0,0,811.01,1194,382.99,49118.6,45620,61007.01429,2,26.9,38.8,9.68,29.12,0,0.262,22,32.9,0.3,0.266857143,813.0225,809.135,867.565,943.655,1195,381.9775,806.9482143,840.9841071,880.978,0,0,5.5,0.3,17
08/05/2018,2018,5,19,1,1,0,0,856.54,1247,390.46,115857.5,114857.1,58015.61429,2,27.4,38.2,10.03,28.17,0,0.258,21,32.2,0.3,0.267428571,811.01,829.17,911.225,937.3275,1194,382.99,807.2160714,836.9444643,876.5565,45620,49118.6,4.4,0,13
09/05/2018,2018,5,19,2,1,0,0,863.045,1248,384.955,68955.2,67286.9,59790.15714,2,26,38.5,9.13,29.37,0,0.252,23,32.4,0.3,0.267142857,856.54,779.095,900.62,931,1247,390.46,811.1260714,833.0383929,873.8635833,114857.1,115857.5,4.3,0,14
10/05/2018,2018,5,19,3,1,0,0,811.765,1288,476.235,104276.5,103295.8,59265.47143,2,25,39.1,7.85,31.25,0,0.251,24,32.2,0.1,0.264428571,863.045,797.98,885.395,942.15,1248,384.955,823.1189286,830.3544643,871.5984167,67286.9,68955.2,2,0,16
11/05/2018,2018,5,19,4,1,0,0,816.33,1196,379.67,26990.9,26069.9,61212.18571,1,24.1,39,7.33,31.67,0,0.251,23,32.3,0,0.260285714,811.765,805.2,907.1,943.165,1288,476.235,825.0882143,825.0951786,867.25225,103295.8,104276.5,1,0,20
12/05/2018,2018,5,19,5,1,0,0,828.395,1187,358.605,83516,82121.9,64102.1,2,27.5,39.2,8.34,30.86,0,0.256,22,33.5,0,0.257714286,816.33,815.035,832.445,931.115,1196,379.67,826.6782143,818.6116071,863.0244167,26069.9,26990.9,1,0,25
13/05/2018,2018,5,19,6,0,0,0,818.325,1220.5,402.175,0,0,64102.1,0,27.5,39.2,8.34,30.86,0,0.256,22,33.5,0,0.255142857,828.395,813.0225,820.79,924.885,1187,358.605,828.5867857,818.3223214,859.6004167,82121.9,83516,1,0,25
14/05/2018,2018,5,20,0,1,0,0,808.255,1254,445.745,67637.3,62384.6,66747.62857,2,26.3,38.4,8.2,30.2,0,0.256,27,32,0,0.254285714,818.325,811.01,809.135,918.655,1220.5,402.175,829.3442857,818.14625,856.0484167,0,0,1,1.8,24
15/05/2018,2018,5,20,1,1,0,0,796.915,1244,447.085,137197.6,126287.4,69796.21429,2,25.2,37.3,7.38,29.92,0,0.254,32,31,0,0.253714286,808.255,856.54,829.17,912.425,1254,445.745,828.9507143,818.0833929,852.3684167,62384.6,67637.3,1,0.1,25
16/05/2018,2018,5,20,2,1,0,0,821.76,1248,426.24,80605,69576.1,71460.47143,2,26.8,36.5,6.57,29.93,1.2,0.259,30,31.7,1.2,0.254714286,796.915,863.045,779.095,906.195,1244,447.085,820.4328571,815.7794643,848.5180833,126287.4,137197.6,2.2,0,31
17/05/2018,2018,5,20,3,1,0,0,815.085,1228,412.915,95061.2,92896.2,70144,2,27.4,39.2,7.62,31.58,0,0.252,27,33.5,1.2,0.254857143,821.76,811.765,797.98,896.83,1248,426.24,814.535,818.8269643,845.7035833,69576.1,80605,2.2,0,47
18/05/2018,2018,5,20,4,1,0,0,817.27,1168,350.73,27209,24582,70175.15714,1,28.9,38.6,9.34,29.26,0,0.252,22,33.5,1.2,0.255,815.085,816.33,805.2,889.84,1228,412.915,815.0092857,820.04875,842.97875,92896.2,95061.2,2.2,0,40
19/05/2018,2018,5,20,5,1,0,0,755.325,1182,426.675,82606.1,77207.6,70045.17143,2,29.3,39.8,9.91,29.89,0,0.249,20,34.1,1.2,0.254,817.27,828.395,815.035,876.45,1168,350.73,815.1435714,820.9108929,840.55975,24582,27209,2.2,0,30
20/05/2018,2018,5,20,6,0,0,0,759.7025,1113,353.2975,0,0,70045.17143,0,29.3,39.8,9.91,29.89,0,0.249,20,34.1,1.2,0.253,755.325,818.325,813.0225,945.59,1182,426.675,804.705,816.6458929,836.52225,77207.6,82606.1,2.2,0,30
21/05/2018,2018,5,21,0,1,0,0,764.08,1044,279.92,17575.3,13500.6,62893.45714,1,28.6,40,7.16,32.84,0,0.247,28,34.1,1.2,0.251714286,759.7025,808.255,811.01,881.665,1113,353.2975,796.3303571,812.8373214,830.326,0,0,2.2,0,22
22/05/2018,2018,5,21,1,1,0,0,856.63,1228,371.37,81361.4,80924.7,54916.85714,1,29.8,38.8,6.62,32.18,0.1,0.248,33,33.4,1.3,0.250857143,764.08,796.915,856.54,874.615,1044,279.92,790.0196429,809.4851786,826.4065,13500.6,17575.3,2.3,0,21
23/05/2018,2018,5,21,2,1,0,0,851.58,1257,405.42,56764.7,56549.7,51511.1,1,28.5,38.6,7.34,31.26,0.6,0.263,38,32.6,0.7,0.251428571,856.63,821.76,863.045,867.565,1228,371.37,798.5503571,809.4916071,825.807,80924.7,81361.4,2.9,0,23
24/05/2018,2018,5,21,3,1,0,0,830.51,1164,333.49,62764.9,62183,46897.34286,1,28.7,40.7,9.39,31.31,0,0.268,24,34.6,0.7,0.253714286,851.58,815.085,811.765,911.225,1257,405.42,802.8103571,808.6726786,825.2741667,56549.7,56764.7,2.9,0,24
25/05/2018,2018,5,21,4,1,0,0,905.87,1266,360.13,70226.4,70226.4,53042.68571,1,28.6,40,8.58,31.42,0,0.263,26,34,0.7,0.255285714,830.51,817.27,816.33,900.62,1164,333.49,805.0139286,810.0116071,822.5836667,62183,62764.9,2.9,0,23
26/05/2018,2018,5,21,5,1,0,0,839.82,1271,431.18,93321.6,92894.9,54573.47143,1,28.8,39.3,7.56,31.74,1.2,0.263,36,33.5,1.9,0.257285714,905.87,755.325,828.395,885.395,1266,360.13,817.6710714,816.4073214,822.7586667,70226.4,70226.4,4.1,0,22
27/05/2018,2018,5,21,6,0,0,0,835.61,1216.5,380.89,0,0,54573.47143,0,28.8,39.3,7.56,31.74,1.2,0.263,36,33.5,3.1,0.259285714,839.82,759.7025,818.325,907.1,1271,431.18,829.7417857,817.2233929,821.2395,92894.9,93321.6,5.3,0,22
28/05/2018,2018,5,22,0,1,0,0,831.4,1162,330.6,61647.3,60747.1,60869.47143,1,28.5,40.8,8.39,32.41,0,0.257,27,34.2,3.1,0.260714286,835.61,764.08,808.255,832.445,1216.5,380.89,840.5857143,818.4580357,818.8565,0,0,5,0,27
29/05/2018,2018,5,22,1,1,0,0,828.79,1273,444.21,89182.5,88711.3,61986.77143,1,29.4,40.8,9.28,31.52,0,0.254,24,35.3,3,0.261571429,831.4,856.63,796.915,820.79,1162,330.6,850.2028571,820.11125,818.8216667,60747.1,61647.3,4.7,0,32
30/05/2018,2018,5,22,2,0,0,0,813.555,1242.5,428.945,0,0,53877.52857,0,29.4,40.8,9.28,31.52,0,0.254,24,35.3,2.4,0.260285714,828.79,851.58,821.76,809.135,1273,444.21,846.2257143,822.3880357,819.0883333,88711.3,89182.5,4.6,0,30
31/05/2018,2018,5,22,3,1,0,0,798.32,1212,413.68,40078.6,37603.8,50636.62857,1,28.4,39.3,7.58,31.72,0.2,0.251,37,33.3,2.6,0.257857143,813.555,830.51,815.085,829.17,1242.5,428.945,840.7935714,821.8019643,819.2356667,0,0,4.8,0,27
01/06/2018,2018,6,22,4,1,0,0,828.24,1273,444.76,55431.5,53573.1,48523.07143,1,27,38.7,6.65,32.05,0.4,0.257,43,31.9,3,0.257,798.32,905.87,817.27,779.095,1212,413.68,836.195,820.6044643,818.2073333,37603.8,40078.6,5.2,0,22
02/06/2018,2018,6,22,5,1,0,0,832.17,1247,414.83,82175,81887.6,46930.7,1,27.2,36.5,6.07,30.43,1.9,0.286,50,30.6,3.7,0.260285714,828.24,839.82,755.325,797.98,1273,444.76,825.105,821.3880357,819.8455,53573.1,55431.5,6.9,0.1,20
03/06/2018,2018,6,22,6,0,0,0,808.61,1187,378.39,0,0,46930.7,0,27.2,36.5,6.07,30.43,1.9,0.286,50,30.6,4.4,0.263571429,832.17,835.61,759.7025,805.2,1247,414.83,824.0121429,826.8769643,820.9851667,81887.6,82175,8.7,0.1,20
04/06/2018,2018,6,23,0,1,0,0,785.05,1127,341.95,27599.5,24441.8,42066.72857,1,25.9,37.4,7,30.4,0.1,0.293,46,30.8,4.5,0.268714286,808.61,831.4,764.08,815.035,1187,378.39,820.155,830.3703571,821.0988333,0,0,8.8,0,28
05/06/2018,2018,6,23,1,1,0,0,864.95,1254,389.05,121986,117463,46752.94286,1,26,37.8,6.45,31.35,1.5,0.283,51,31.2,6,0.272857143,785.05,828.79,856.63,813.0225,1127,341.95,813.5335714,831.8682143,820.0993333,24441.8,27599.5,10.3,0.2,33
06/06/2018,2018,6,23,2,1,0,0,867.26,1250,382.74,75495,74690.7,57537.94286,1,25.9,37.1,6.18,30.92,0,0.272,53,31.3,6,0.275428571,864.95,813.555,851.58,811.01,1254,389.05,818.6992857,832.4625,821.83025,117463,121986,10.3,1.1,38
07/06/2018,2018,6,23,3,1,0,0,847.54,1252,404.46,95035.7,94582.7,65388.95714,1,25.5,36.5,5.64,30.86,1.6,0.274,58,30.6,7.4,0.278714286,867.26,798.32,830.51,856.54,1250,382.74,826.3714286,833.5825,823.70525,74690.7,75495,11.9,1.1,24
08/06/2018,2018,6,23,4,1,0,0,904.87,1242,337.13,85052,84145.6,69620.45714,1,24,35.3,5,30.3,14.5,0.349,75,28.3,21.5,0.291857143,847.54,828.24,905.87,863.045,1252,404.46,833.4028571,834.7989286,823.40525,94582.7,95035.7,26.4,0.1,26
09/06/2018,2018,6,23,5,1,0,0,855.97,1204,348.03,100944,100944,72301.74286,1,23.2,31.6,3.59,28.01,28.3,0.44,82,26.5,47.9,0.313857143,904.87,832.17,839.82,811.765,1242,337.13,844.35,834.7275,824.7994167,84145.6,85052,54.7,2.3,36
10/06/2018,2018,6,23,6,0,0,0,871.815,1212,340.185,0,0,72301.74286,0,23.2,31.6,3.59,28.01,28.3,0.44,82,26.5,74.3,0.335857143,855.97,808.61,835.61,816.33,1204,348.03,847.75,835.8810714,826.2729167,100944,100944,83,1,36
11/06/2018,2018,6,24,0,1,0,0,887.66,1220,332.34,61216.9,60727.6,77104.22857,1,23.9,29.6,4.36,25.24,6.1,0.484,76,27.4,80.3,0.363142857,871.815,785.05,831.4,828.395,1212,340.185,856.7792857,838.4671429,828.1224167,0,0,89.1,0,27
12/06/2018,2018,6,24,1,1,0,0,925.4,1272,346.6,76403.5,76335.8,70592.44286,1,25.5,32,5.96,26.04,0,0.447,67,28.7,78.8,0.386571429,887.66,864.95,828.79,818.325,1220,332.34,871.4378571,842.4857143,830.0979167,60727.6,61216.9,89.1,0,24
13/06/2018,2018,6,24,2,1,0,0,956.64,1504,547.36,45627.5,45242.8,66325.65714,1,25.1,32.7,6.52,26.18,0,0.416,61,28.8,78.8,0.407142857,925.4,867.26,813.555,808.255,1272,346.6,880.0735714,849.3864286,833.6670833,76335.8,76403.5,89.1,0,24
14/06/2018,2018,6,24,3,1,0,0,917.38,1341,423.62,37537.2,37157,58111.58571,1,24.6,32.5,7.4,25.1,0,0.388,52,28.5,77.2,0.423428571,956.64,847.54,798.32,796.915,1504,547.36,892.8421429,859.6067857,838.61325,45242.8,45627.5,89.1,0,37
15/06/2018,2018,6,24,4,1,0,0,949.92,1231,281.08,44563.2,43488.6,52327.47143,1,25.3,33.2,7.38,25.82,0,0.361,48,29.1,62.7,0.425142857,917.38,904.87,828.24,821.76,1341,423.62,902.8192857,868.1110714,842.62875,37157,37537.2,87.9,0,43
16/06/2018,2018,6,24,5,0,0,0,957.3666667,1253.333333,295.9666667,0,0,37906.9,0,25.3,33.2,7.38,25.82,0,0.361,48,29.1,34.4,0.413857143,949.92,855.97,832.17,815.085,1231,281.08,909.255,876.8025,846.90075,43488.6,44563.2,87.9,0,50
17/06/2018,2018,6,24,6,0,0,0,964.8133333,1275.666667,310.8533333,0,0,37906.9,0,25.3,33.2,7.38,25.82,0,0.361,48,29.1,6.1,0.402571429,957.3666667,871.815,808.61,817.27,1253.333333,295.9666667,923.7402381,885.745119,851.6434722,0,0,87.9,0,50
18/06/2018,2018,6,25,0,1,0,0,972.26,1298,325.74,15124.5,12079.1,31322.27143,1,23.4,31.9,4.99,26.91,2.3,0.318,72,27.4,2.3,0.378857143,964.8133333,887.66,785.05,755.325,1275.666667,310.8533333,937.0257143,896.9025,856.5615833,0,0,90.2,0,46
19/06/2018,2018,6,25,1,1,0,0,1001.42,1308,306.58,91215.2,91215.2,33438.22857,1,23.8,33.8,5.39,28.41,5.6,0.322,66,28.2,7.9,0.361,972.26,925.4,864.95,759.7025,1298,325.74,949.1114286,910.2746429,863.79275,12079.1,15124.5,95.8,0,51
20/06/2018,2018,6,25,2,1,0,0,978.93,1255,276.07,49195.8,47837.5,33947.98571,1,24.1,32.8,4.76,28.04,6.4,0.421,71,28.5,14.3,0.361714286,1001.42,956.64,867.26,764.08,1308,306.58,959.9714286,920.0225,871.85,91215.2,91215.2,102.2,0,53
21/06/2018,2018,6,25,3,1,0,0,963.96,1252,288.04,103909,103177,43429.67143,1,24,32.7,4.59,28.11,7.4,0.436,76,27.8,21.7,0.368571429,978.93,917.38,847.54,856.63,1255,276.07,963.1557143,927.9989286,879.0116667,47837.5,49195.8,109.5,0,58
22/06/2018,2018,6,25,4,0,0,0,934.24,1243,308.76,0,0,37063.5,0,24,32.7,4.59,28.11,7.4,0.436,76,27.8,29.1,0.379285714,963.96,949.92,904.87,851.58,1252,288.04,969.81,936.3146429,882.5893333,103177,103909,116.3,0,75
23/06/2018,2018,6,25,5,1,0,0,904.52,1234,329.48,106950,106175,52342.07143,1,23.7,32,4.73,27.27,3.7,0.447,78,27.4,32.8,0.391571429,934.24,957.3666667,855.97,830.51,1243,308.76,967.57,938.4125,885.3446667,0,0,120,0,82
24/06/2018,2018,6,25,6,0,0,0,908.415,1230,321.585,0,0,52342.07143,0,23.7,32,4.73,27.27,3.7,0.447,78,27.4,36.5,0.403857143,904.52,964.8133333,871.815,905.87,1234,329.48,960.0204762,941.8803571,887.8116667,106175,106950,123.7,0,82
25/06/2018,2018,6,26,0,1,0,0,912.31,1226,313.69,66084.1,61920.6,59622.01429,1,23.6,31.3,4.97,26.33,5.3,0.408,77,26.9,39.5,0.416714286,908.415,972.26,887.66,839.82,1230,321.585,951.9635714,944.4946429,887.8965,0,0,127.8,0,76
26/06/2018,2018,6,26,1,1,0,0,975.77,1382,406.23,96050.6,95660.6,60312.78571,1,22.6,29,3.75,25.25,22,0.437,82,25.1,55.9,0.433142857,912.31,1001.42,925.4,835.61,1226,313.69,943.3992857,946.2553571,890.3128333,61920.6,66084.1,148.6,0,67
27/06/2018,2018,6,26,2,1,0,0,942.77,1263,320.23,94091.6,93338.9,66726.47143,1,22.3,28.6,2.91,25.69,18.6,0.481,84,24.7,68.1,0.441714286,975.77,978.93,956.64,831.4,1382,406.23,939.735,949.8532143,894.9848333,95660.6,96050.6,167.2,0.3,61
28/06/2018,2018,6,26,3,1,0,0,942.02,1236,293.98,35411.9,35344.8,56941.17143,1,22,27.2,2.69,24.51,8.2,0.497,88,23.9,68.9,0.450428571,942.77,963.96,917.38,828.79,1263,320.23,934.5692857,948.8625,898.6971667,93338.9,94091.6,175.4,0.3,52
29/06/2018,2018,6,26,4,1,0,0,951.3,1302,350.7,51649.8,51098.5,64319.71429,1,21.7,28.5,3.54,24.96,3.4,0.495,82,24.7,64.9,0.458857143,942.02,934.24,949.92,813.555,1236,293.98,931.435,950.6225,902.4715,35344.8,35411.9,178.8,0.1,48
30/06/2018,2018,6,26,5,1,0,0,1002.08,1308,305.92,80306.5,80121.3,60513.5,1,21.9,29.9,4.32,25.58,3.7,0.486,78,26.1,64.9,0.464428571,951.3,904.52,957.3666667,798.32,1302,350.7,933.8721429,950.7210714,907.063,51098.5,51649.8,182.3,0,48
01/07/2018,2018,7,26,6,0,0,0,992.16,1298,305.84,0,0,60513.5,0,21.9,29.9,4.32,25.58,3.7,0.486,78,26.1,64.9,0.47,1002.08,908.415,964.8133333,828.24,1308,305.92,947.8092857,953.914881,913.855,80121.3,80306.5,185.6,0,48
02/07/2018,2018,7,27,0,1,0,0,982.24,1288,305.76,91794.9,91607.6,64186.47143,1,22.5,27.8,2.91,24.89,4.7,0.481,85,25,64.3,0.480428571,992.16,912.31,972.26,832.17,1298,305.84,959.7728571,955.8682143,919.319,0,0,188.4,0.2,72
03/07/2018,2018,7,27,1,1,0,0,951.24,1239,287.76,44100.2,43154.3,56764.98571,1,22.4,28.8,3.47,25.33,7.3,0.487,84,25.3,49.6,0.487571429,982.24,975.77,1001.42,808.61,1288,305.76,969.7628571,956.5810714,924.3213333,91607.6,91794.9,193.8,0.1,66
04/07/2018,2018,7,27,2,1,0,0,989.97,1388,398.03,75703.3,75703.3,54138.08571,1,22.9,27.4,2.52,24.88,12.8,0.496,86,24.6,43.8,0.489714286,951.24,942.77,978.93,785.05,1239,287.76,966.2585714,952.9967857,929.0756667,43154.3,44100.2,206.5,0,71
05/07/2018,2018,7,27,3,1,0,0,982.51,1256,273.49,21928.9,21524.8,52211.94286,1,22.5,28,2.42,25.58,38.2,0.505,90,23.9,73.8,0.490857143,989.97,942.02,963.96,864.95,1388,398.03,973.0014286,953.7853571,935.9063333,75703.3,75703.3,243.2,0,76
06/07/2018,2018,7,27,4,1,0,0,1010.36,1316,305.64,80033.6,79839.6,56266.77143,1,22.3,27.7,2.07,25.63,8.2,0.507,88,24.8,78.6,0.492571429,982.51,951.3,934.24,867.26,1256,273.49,978.7857143,955.1103571,939.825,21524.8,21928.9,251.4,0,76
07/07/2018,2018,7,27,5,0,0,0,998.9833333,1313.333333,314.35,0,0,44794.41429,0,22.3,27.7,2.07,25.63,8.2,0.507,88,24.8,83.1,0.495571429,1010.36,1002.08,904.52,847.54,1316,305.64,987.2228571,960.5475,944.595,79839.6,80033.6,258,0,78
08/07/2018,2018,7,27,6,0,0,0,987.6066667,1310.666667,323.06,0,0,44794.41429,0,22.3,27.7,2.07,25.63,8.2,0.507,88,24.8,87.6,0.498571429,998.9833333,992.16,908.415,904.87,1313.333333,314.35,986.7804762,967.294881,949.6431111,0,0,251.7,0,78
09/07/2018,2018,7,28,0,1,0,0,976.23,1308,331.77,84917.2,81284.8,43811.88571,1,22.8,28.4,2.68,25.72,19.7,0.509,88,25.3,102.6,0.502571429,987.6066667,982.24,912.31,855.97,1310.666667,323.06,986.13,972.9514286,952.401,0,0,243.1,0,77
10/07/2018,2018,7,28,1,1,0,0,935.26,1330,394.74,60648.7,59141.8,46175.95714,1,23,29,2.65,26.35,14.3,0.509,91,24.9,109.6,0.505714286,976.23,951.24,975.77,871.815,1308,331.77,985.2714286,977.5171429,956.4096667,81284.8,84917.2,229.1,0,82
